id	subject	predicate	object	relation	knowledge_source
urn:uuid:35c6dccb-fffd-4f4f-9689-97256a8d1d85	356503	biolink:related_to	358223	biolink:related_to	bolt://localhost:7687
urn:uuid:30c9e729-620b-450f-9f3f-52df0934dd49	356503	biolink:related_to	358428	biolink:related_to	bolt://localhost:7687
urn:uuid:64eb319b-897f-4d31-b98f-f0585c98ac42	356503	biolink:related_to	358430	biolink:related_to	bolt://localhost:7687
urn:uuid:dca67e62-de19-4b8b-ab86-371c5a21bb0c	356503	biolink:related_to	358434	biolink:related_to	bolt://localhost:7687
urn:uuid:eca9ca4e-7486-4d4f-9254-9f3f983f1a95	356146	biolink:related_to	358669	biolink:related_to	bolt://localhost:7687
urn:uuid:7208d1eb-73ed-4faf-aa49-0c7cd3418169	358669	biolink:related_to	356473	biolink:related_to	bolt://localhost:7687
urn:uuid:b0d14260-fe2a-47d2-9ad4-edc50130327b	358669	biolink:related_to	356146	biolink:related_to	bolt://localhost:7687
urn:uuid:b5c8608a-a71d-450b-bce9-22f8bcf31d3d	358669	biolink:related_to	358625	biolink:related_to	bolt://localhost:7687
urn:uuid:013d7eb0-18b9-45cc-b50f-183605cbbc73	358669	biolink:related_to	358626	biolink:related_to	bolt://localhost:7687
urn:uuid:0109239e-54b9-428f-abf9-b7a9c730b30d	358669	biolink:related_to	358627	biolink:related_to	bolt://localhost:7687
urn:uuid:1f0390a7-69ee-4943-898b-f3540c99c58e	356147	biolink:related_to	358670	biolink:related_to	bolt://localhost:7687
urn:uuid:9b254019-72e7-4d55-8622-b1f7aabb5d70	358670	biolink:related_to	356473	biolink:related_to	bolt://localhost:7687
urn:uuid:f104281a-5402-4458-b373-5cb77a023dcc	358670	biolink:related_to	356147	biolink:related_to	bolt://localhost:7687
urn:uuid:ba3239ae-8a13-42eb-b55d-cf214ba218b0	358670	biolink:related_to	358421	biolink:related_to	bolt://localhost:7687
urn:uuid:c8e2e29c-d59e-4210-84ba-af8fd5245518	358670	biolink:related_to	358628	biolink:related_to	bolt://localhost:7687
urn:uuid:dd89af66-60dc-4d52-ad25-aff8bbb7e2fb	356148	biolink:related_to	357471	biolink:related_to	bolt://localhost:7687
urn:uuid:d505893b-7f85-4e82-812d-800cd9fa5b52	357471	biolink:related_to	357146	biolink:related_to	bolt://localhost:7687
urn:uuid:793f2ef2-d964-4122-b83d-40dfd8daf2b4	357471	biolink:related_to	356148	biolink:related_to	bolt://localhost:7687
urn:uuid:90f8c184-ec56-41e8-b3e0-35a33a915324	357471	biolink:related_to	357469	biolink:related_to	bolt://localhost:7687
urn:uuid:488d07c0-d25b-48a6-a9c4-226315bb48e9	357471	biolink:related_to	357817	biolink:related_to	bolt://localhost:7687
urn:uuid:b6d9c1d3-c5ec-456d-a4e1-124fcdc91cad	357471	biolink:related_to	357846	biolink:related_to	bolt://localhost:7687
urn:uuid:894149c3-f560-4f82-968c-bf7d4b08cc31	356149	biolink:related_to	357503	biolink:related_to	bolt://localhost:7687
urn:uuid:767cf11b-41a1-43c0-b306-a089a05a7aeb	356149	biolink:related_to	356675	biolink:related_to	bolt://localhost:7687
urn:uuid:213de2d2-652b-4fdc-a22f-3d18cb5e1c49	356149	biolink:related_to	357397	biolink:related_to	bolt://localhost:7687
urn:uuid:82ebe4a1-3f31-4305-bbb2-b3d835886899	356149	biolink:related_to	357785	biolink:related_to	bolt://localhost:7687
urn:uuid:386eb2dd-9118-451d-a139-2bde79a22413	356149	biolink:related_to	358598	biolink:related_to	bolt://localhost:7687
urn:uuid:a2771963-1a55-4403-af39-7eb81ce42401	357503	biolink:related_to	357498	biolink:related_to	bolt://localhost:7687
urn:uuid:85f9278b-ebb7-4ec9-b6ec-1b8e7147080b	357503	biolink:related_to	356149	biolink:related_to	bolt://localhost:7687
urn:uuid:0285b636-c5c2-49e5-88df-a026fcf7f793	357503	biolink:related_to	356808	biolink:related_to	bolt://localhost:7687
urn:uuid:9d8fc3ae-1bc9-4bd2-877d-1d1d5c5c98b2	357503	biolink:related_to	357198	biolink:related_to	bolt://localhost:7687
urn:uuid:d91835f5-782e-478e-a7d3-d9049da567aa	357503	biolink:related_to	357201	biolink:related_to	bolt://localhost:7687
urn:uuid:0ed8aa3c-283e-4f6b-ba93-a54a763811ab	357503	biolink:related_to	358460	biolink:related_to	bolt://localhost:7687
urn:uuid:3dabefec-8fac-4449-9290-c274bf87cf85	356675	biolink:related_to	356149	biolink:related_to	bolt://localhost:7687
urn:uuid:eb5c4664-7035-4cf1-9bf1-0c4848c58a08	356675	biolink:related_to	357838	biolink:related_to	bolt://localhost:7687
urn:uuid:053524a7-ce52-479b-8e91-4b0825b56e50	356675	biolink:related_to	356629	biolink:related_to	bolt://localhost:7687
urn:uuid:487fc316-859c-43cc-801e-2070d7046f21	356675	biolink:related_to	357844	biolink:related_to	bolt://localhost:7687
urn:uuid:a448c71f-4631-42f5-9bfd-f8d03a7eb393	356675	biolink:related_to	357845	biolink:related_to	bolt://localhost:7687
urn:uuid:06cc9314-ba5d-428e-aeba-9c24a4ecfa33	357397	biolink:related_to	356149	biolink:related_to	bolt://localhost:7687
urn:uuid:bb1e5de8-ee58-4dc2-8712-117c8b309222	357785	biolink:related_to	356149	biolink:related_to	bolt://localhost:7687
urn:uuid:22a86575-3049-4a4f-8e2f-990a967f1427	357785	biolink:related_to	356167	biolink:related_to	bolt://localhost:7687
urn:uuid:05fb6674-b20a-4fe5-a363-2ef03b596f81	358598	biolink:related_to	356149	biolink:related_to	bolt://localhost:7687
urn:uuid:38e871f2-4e59-4955-9579-91748ed4f01b	356150	biolink:related_to	357492	biolink:related_to	bolt://localhost:7687
urn:uuid:198499b0-599a-4fdc-bb35-b6cef18b6e07	356150	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:dafa718d-7807-40fc-a1e3-36c3713e4715	356150	biolink:related_to	356160	biolink:related_to	bolt://localhost:7687
urn:uuid:14d33e0d-0c69-4b91-b469-a8ba2681ed0c	356150	biolink:related_to	357969	biolink:related_to	bolt://localhost:7687
urn:uuid:c570cad0-1301-4b4d-92fc-87f074ab87c3	357492	biolink:related_to	356430	biolink:related_to	bolt://localhost:7687
urn:uuid:fbc716e5-e77e-492f-a84d-7980cb2f5f68	357492	biolink:related_to	356150	biolink:related_to	bolt://localhost:7687
urn:uuid:23012ade-0798-4281-8321-56b4c6259f14	357492	biolink:related_to	356259	biolink:related_to	bolt://localhost:7687
urn:uuid:9f1c7947-3586-47f6-aac1-a818ab8edb35	357492	biolink:related_to	356292	biolink:related_to	bolt://localhost:7687
urn:uuid:2bf87e18-2b3a-4812-beb1-64992a097df9	357492	biolink:related_to	356433	biolink:related_to	bolt://localhost:7687
urn:uuid:f20c713d-974e-44e8-ae13-bf6b1b42edcc	356152	biolink:related_to	356150	biolink:related_to	bolt://localhost:7687
urn:uuid:86f3c40e-bdd6-4ff0-b84e-c9f8ac1988fa	356152	biolink:related_to	356151	biolink:related_to	bolt://localhost:7687
urn:uuid:c642e859-8d00-4c8a-81a5-5913470032ab	356152	biolink:related_to	356157	biolink:related_to	bolt://localhost:7687
urn:uuid:f752140e-0cfc-4b1a-96b7-bee57aac4406	356152	biolink:related_to	357124	biolink:related_to	bolt://localhost:7687
urn:uuid:541176c4-d241-4d04-9102-1a3a64ab372e	356152	biolink:related_to	357235	biolink:related_to	bolt://localhost:7687
urn:uuid:0e9e3eb3-3dca-4cc9-a9a5-66a0d4f535bc	356152	biolink:related_to	357240	biolink:related_to	bolt://localhost:7687
urn:uuid:3c068c27-84a3-4904-9b94-8c44da434207	356152	biolink:related_to	357502	biolink:related_to	bolt://localhost:7687
urn:uuid:b6c6f69a-372b-4dd3-a7d0-e9a37a08ceaa	356160	biolink:related_to	356150	biolink:related_to	bolt://localhost:7687
urn:uuid:fb135f30-5b11-4fb5-9075-64b9ff7ae78e	356160	biolink:related_to	356166	biolink:related_to	bolt://localhost:7687
urn:uuid:d109e167-ea52-4716-9953-0f78495ba350	356160	biolink:related_to	356699	biolink:related_to	bolt://localhost:7687
urn:uuid:db47a2ca-167d-4694-983f-5c68dca824da	356160	biolink:related_to	358571	biolink:related_to	bolt://localhost:7687
urn:uuid:f4cd3a37-fa27-4ce2-b6b9-17eac387c7fd	357969	biolink:related_to	356150	biolink:related_to	bolt://localhost:7687
urn:uuid:bed721d0-7317-4f77-aa85-874522d5abb0	356151	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:359fc0cb-1473-46ea-a504-86e75dc9508c	356151	biolink:related_to	357155	biolink:related_to	bolt://localhost:7687
urn:uuid:cc305e85-8ffb-4c2b-9697-d09135c9d375	356151	biolink:related_to	358491	biolink:related_to	bolt://localhost:7687
urn:uuid:5a80ae86-e4a7-43a4-a8da-4683a4305fb5	357155	biolink:related_to	356151	biolink:related_to	bolt://localhost:7687
urn:uuid:0f805c00-1890-4c7c-bc6c-7e592e1c18db	358491	biolink:related_to	356151	biolink:related_to	bolt://localhost:7687
urn:uuid:a215b083-c46f-45da-a6f6-0ceb0e4cc449	356157	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:4144e415-e210-4aeb-ad0a-8f69f73e20f6	356157	biolink:related_to	356153	biolink:related_to	bolt://localhost:7687
urn:uuid:dd7f6c6e-c262-4189-ba4d-1ac0666ba829	356157	biolink:related_to	356154	biolink:related_to	bolt://localhost:7687
urn:uuid:ed6081fc-c1f9-4a6f-baad-04b8fe87759b	356157	biolink:related_to	356155	biolink:related_to	bolt://localhost:7687
urn:uuid:103d2442-9ace-481a-a88e-5be1d31df992	356157	biolink:related_to	356156	biolink:related_to	bolt://localhost:7687
urn:uuid:8e0d38ef-b9c1-4747-82ea-16bcadbd3e80	356157	biolink:related_to	356158	biolink:related_to	bolt://localhost:7687
urn:uuid:7ba3f149-6115-4922-b237-c79b0607d239	357124	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:1ec96ac1-1468-45c6-a2ae-a6149cc28be0	357235	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:d1473a2e-aab5-44ab-ace9-2647ea2d5b23	357235	biolink:related_to	356970	biolink:related_to	bolt://localhost:7687
urn:uuid:dfb8dd07-0116-428b-8b46-e47c813b1b60	357235	biolink:related_to	357108	biolink:related_to	bolt://localhost:7687
urn:uuid:37e33ec6-43da-4440-be5d-e2bf856392f7	357240	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:9ec2b074-d739-4fbe-b802-f83776b55b67	357240	biolink:related_to	356945	biolink:related_to	bolt://localhost:7687
urn:uuid:fd21697b-f92a-46f0-a526-d2194cc635d7	357240	biolink:related_to	356951	biolink:related_to	bolt://localhost:7687
urn:uuid:102843c7-050a-4de9-a6f2-a36feda648f7	357240	biolink:related_to	356957	biolink:related_to	bolt://localhost:7687
urn:uuid:3c0064d6-9ff1-4d32-a44d-c96a125cdc55	357240	biolink:related_to	356963	biolink:related_to	bolt://localhost:7687
urn:uuid:c9c1aa82-0437-4c75-80cf-23be21907c95	357240	biolink:related_to	356976	biolink:related_to	bolt://localhost:7687
urn:uuid:ff342f60-c385-4d59-bfe2-979fddd86383	357502	biolink:related_to	356152	biolink:related_to	bolt://localhost:7687
urn:uuid:056d687e-8f53-4960-b172-9cdab65c5f9b	356153	biolink:related_to	356157	biolink:related_to	bolt://localhost:7687
urn:uuid:6ef5a34d-869e-4e7a-9b4b-b39fbd1da1c0	356154	biolink:related_to	356157	biolink:related_to	bolt://localhost:7687
urn:uuid:a0ba7ff0-3c94-49a1-a86e-4538cd95d99d	356155	biolink:related_to	356157	biolink:related_to	bolt://localhost:7687
urn:uuid:586d2a14-cb32-4201-96f8-7a70bdc89699	356156	biolink:related_to	356157	biolink:related_to	bolt://localhost:7687
urn:uuid:5b5493c5-37be-40d9-ba37-f319c584a8ff	356158	biolink:related_to	356157	biolink:related_to	bolt://localhost:7687
urn:uuid:88434aea-b972-4ef0-9ffe-440f90db0cf5	356159	biolink:related_to	358571	biolink:related_to	bolt://localhost:7687
urn:uuid:c62259ef-d675-43ac-bead-e79ec72c1365	356159	biolink:related_to	357158	biolink:related_to	bolt://localhost:7687
urn:uuid:44da3976-2f72-4c6c-ba71-908c06bcab69	356159	biolink:related_to	358492	biolink:related_to	bolt://localhost:7687
urn:uuid:896a596e-1bc4-41d2-affe-94104ffd5f8b	358571	biolink:related_to	356160	biolink:related_to	bolt://localhost:7687
urn:uuid:53b90dd8-92b7-4594-8e84-74c2b4ddadbe	358571	biolink:related_to	356159	biolink:related_to	bolt://localhost:7687
urn:uuid:b6afc42c-4f9e-4862-8958-1e1d7aa7b5c7	358571	biolink:related_to	357127	biolink:related_to	bolt://localhost:7687
urn:uuid:b6671e35-45e2-459a-bcc4-6abe7c70c5d6	358571	biolink:related_to	357238	biolink:related_to	bolt://localhost:7687
urn:uuid:f053064c-1156-4c2b-8b53-b4239f148521	357158	biolink:related_to	356159	biolink:related_to	bolt://localhost:7687
urn:uuid:c1b7d0d1-3cdb-47cf-bf8f-7ef7ced0172f	358492	biolink:related_to	356159	biolink:related_to	bolt://localhost:7687
urn:uuid:212e7621-cc9b-453c-9ef3-cc023c70ce11	356166	biolink:related_to	356160	biolink:related_to	bolt://localhost:7687
urn:uuid:a5e6f9eb-813f-4147-bc04-fa2f1b239b4d	356166	biolink:related_to	356161	biolink:related_to	bolt://localhost:7687
urn:uuid:c0a94578-2124-4e80-a917-049dbe280776	356166	biolink:related_to	356162	biolink:related_to	bolt://localhost:7687
urn:uuid:80a46f31-ad07-4fce-8711-b8376167665b	356166	biolink:related_to	356163	biolink:related_to	bolt://localhost:7687
urn:uuid:3f932fb7-5d81-4f79-ab98-652c10aa9407	356166	biolink:related_to	356164	biolink:related_to	bolt://localhost:7687
urn:uuid:eb67a2ca-717e-4ecd-92d4-5406cdd98dbc	356166	biolink:related_to	356165	biolink:related_to	bolt://localhost:7687
urn:uuid:751295ca-f9e1-423f-ba0c-1dfec1c0a3cd	356699	biolink:related_to	356160	biolink:related_to	bolt://localhost:7687
urn:uuid:4516b127-4bf9-47e7-9d29-ebfb957e458e	356699	biolink:related_to	356425	biolink:related_to	bolt://localhost:7687
urn:uuid:6ccdd5c6-de10-4216-9f86-dfcebf51ddb8	356699	biolink:related_to	357231	biolink:related_to	bolt://localhost:7687
urn:uuid:5ef46392-53b9-4539-9727-e0328129e366	356699	biolink:related_to	357243	biolink:related_to	bolt://localhost:7687
urn:uuid:0d8472c6-684f-4b46-b8b0-064c3f0e2161	356699	biolink:related_to	357500	biolink:related_to	bolt://localhost:7687
urn:uuid:d1bf69a6-919b-47df-9a08-a5bb975bfb2a	356161	biolink:related_to	356166	biolink:related_to	bolt://localhost:7687
urn:uuid:9aa40185-eab5-4051-9ef0-2fb5f19f3bff	356162	biolink:related_to	356166	biolink:related_to	bolt://localhost:7687
urn:uuid:0850966e-ed60-42df-a1d3-a5932a23c92c	356163	biolink:related_to	356166	biolink:related_to	bolt://localhost:7687
urn:uuid:459ecf78-3690-4353-b1f5-20acd42a4110	356164	biolink:related_to	356166	biolink:related_to	bolt://localhost:7687
urn:uuid:3c5ae622-8819-4a40-b8ef-f71e146b7c47	356165	biolink:related_to	356166	biolink:related_to	bolt://localhost:7687
urn:uuid:ec19f0ba-7bd6-4978-8f50-e7e9557b1544	356167	biolink:related_to	357785	biolink:related_to	bolt://localhost:7687
urn:uuid:a724500c-8391-40e3-b447-38458b0e41b2	356167	biolink:related_to	357790	biolink:related_to	bolt://localhost:7687
urn:uuid:bae6f39f-b25e-49ed-9f00-213f87ae1d86	357790	biolink:related_to	358728	biolink:related_to	bolt://localhost:7687
urn:uuid:4dfa86c7-bd2e-40cd-83e8-135074e9068a	357790	biolink:related_to	356167	biolink:related_to	bolt://localhost:7687
urn:uuid:851b6acd-f291-490d-9980-023f1f8cd170	357790	biolink:related_to	357906	biolink:related_to	bolt://localhost:7687
urn:uuid:e89ac53f-4e1f-44e9-9009-2ca042b8c15d	356168	biolink:related_to	358326	biolink:related_to	bolt://localhost:7687
urn:uuid:2fae0740-b3ac-4b77-b7f7-8e9ca9479c5f	358326	biolink:related_to	356662	biolink:related_to	bolt://localhost:7687
urn:uuid:2deb7367-06e7-46a4-bb7a-6b9aa8e4ca0c	358326	biolink:related_to	356168	biolink:related_to	bolt://localhost:7687
urn:uuid:8acd8ebe-27ff-417d-b1a0-0831c664a049	358326	biolink:related_to	356463	biolink:related_to	bolt://localhost:7687
urn:uuid:06ed7947-f835-4894-ab51-fc41cb39bf12	358326	biolink:related_to	357904	biolink:related_to	bolt://localhost:7687
urn:uuid:76e95b7d-843d-43a2-b3f8-e040fa01d318	356169	biolink:related_to	357523	biolink:related_to	bolt://localhost:7687
urn:uuid:e4575750-5e17-4721-a0f2-0c7da2089380	357523	biolink:related_to	357508	biolink:related_to	bolt://localhost:7687
urn:uuid:72379e58-02b8-4a54-8fbf-92cc3447ccf3	357523	biolink:related_to	356169	biolink:related_to	bolt://localhost:7687
urn:uuid:79a9407c-b783-4e96-833c-21ba3759b8d3	357523	biolink:related_to	356953	biolink:related_to	bolt://localhost:7687
urn:uuid:df0b8825-5a9c-435a-a2c2-82fc2f1cf422	357523	biolink:related_to	357074	biolink:related_to	bolt://localhost:7687
urn:uuid:c1a16b7d-fc9c-4238-badc-8053378af0f7	356170	biolink:related_to	356273	biolink:related_to	bolt://localhost:7687
urn:uuid:e953d007-6fee-4c88-98a3-08ac22b1bae1	356273	biolink:related_to	357146	biolink:related_to	bolt://localhost:7687
urn:uuid:649a923b-b492-4775-a9e4-fc4717034a3b	356273	biolink:related_to	356170	biolink:related_to	bolt://localhost:7687
urn:uuid:4bd5a1a4-9f2a-48d8-ada8-b8086a93c00c	356273	biolink:related_to	356268	biolink:related_to	bolt://localhost:7687
urn:uuid:78625303-06fa-43dc-9f47-4dbc942a207b	356273	biolink:related_to	356269	biolink:related_to	bolt://localhost:7687
urn:uuid:218fddad-ef32-48af-8c2d-670921da4e1d	356273	biolink:related_to	357411	biolink:related_to	bolt://localhost:7687
urn:uuid:4cbdbb3a-9e6d-410f-abc5-344f8d6ffb30	356273	biolink:related_to	357695	biolink:related_to	bolt://localhost:7687
urn:uuid:86dfba90-1caf-4450-b83b-211e82cd4614	356171	biolink:related_to	358490	biolink:related_to	bolt://localhost:7687
urn:uuid:6c08e834-3b49-4883-a9d8-f5abdb554603	358490	biolink:related_to	356371	biolink:related_to	bolt://localhost:7687
urn:uuid:53827a4d-9255-47d5-bc3b-ce3d570ccc9e	358490	biolink:related_to	356171	biolink:related_to	bolt://localhost:7687
urn:uuid:1fe4ddbd-bb17-4397-bb31-d7400b133212	358490	biolink:related_to	357744	biolink:related_to	bolt://localhost:7687
urn:uuid:11a4f451-91ac-4fac-8bad-400e606fad48	358490	biolink:related_to	357892	biolink:related_to	bolt://localhost:7687
urn:uuid:a564f960-dd5c-4899-8486-c16cbd0f8138	358490	biolink:related_to	358658	biolink:related_to	bolt://localhost:7687
urn:uuid:c95cc57a-95a2-4c2e-8ba7-70cd5f68771f	356172	biolink:related_to	358493	biolink:related_to	bolt://localhost:7687
urn:uuid:815272e9-4e20-41d7-88ad-1023352a0427	358493	biolink:related_to	356377	biolink:related_to	bolt://localhost:7687
urn:uuid:c90631d0-953d-4f50-baee-eb6fe7b300a4	358493	biolink:related_to	356172	biolink:related_to	bolt://localhost:7687
urn:uuid:bb443352-f1f7-4e97-a350-806ad4151346	358493	biolink:related_to	357745	biolink:related_to	bolt://localhost:7687
urn:uuid:19264a8f-ebbc-4ebb-90cc-632164a371da	358493	biolink:related_to	357894	biolink:related_to	bolt://localhost:7687
urn:uuid:cac36480-a04c-4662-a0dd-92dee55b9de2	358493	biolink:related_to	358659	biolink:related_to	bolt://localhost:7687
urn:uuid:f5a45b7f-d46c-445b-a70c-3a24a34903b1	356173	biolink:related_to	358495	biolink:related_to	bolt://localhost:7687
urn:uuid:a7da2369-a988-4119-83b9-51a272f6a164	358495	biolink:related_to	356393	biolink:related_to	bolt://localhost:7687
urn:uuid:00f18efc-1d35-4853-823a-384074df5071	358495	biolink:related_to	356173	biolink:related_to	bolt://localhost:7687
urn:uuid:30eae7a9-1101-44a0-8391-07f55364cb35	358495	biolink:related_to	357747	biolink:related_to	bolt://localhost:7687
urn:uuid:51727adf-903e-435e-b8a7-55110a7c25de	358495	biolink:related_to	357896	biolink:related_to	bolt://localhost:7687
urn:uuid:f71a3365-5deb-49b3-873a-6a303e91f4c8	358495	biolink:related_to	358660	biolink:related_to	bolt://localhost:7687
urn:uuid:369f1231-b988-449e-a282-468d4b5653cb	356174	biolink:related_to	358497	biolink:related_to	bolt://localhost:7687
urn:uuid:27915c26-0e81-419a-b989-7d01d86c623b	358497	biolink:related_to	356401	biolink:related_to	bolt://localhost:7687
urn:uuid:a5bea157-0e35-4345-87b4-c01a363dbd1b	358497	biolink:related_to	356174	biolink:related_to	bolt://localhost:7687
urn:uuid:060a5417-7f75-420e-8603-c9d6e51b87b4	358497	biolink:related_to	357748	biolink:related_to	bolt://localhost:7687
urn:uuid:baf7ae30-ddb8-4fa7-a5d0-b3773202f92c	358497	biolink:related_to	357898	biolink:related_to	bolt://localhost:7687
urn:uuid:1bff699c-3788-42bf-b4d9-5325a85a84e8	358497	biolink:related_to	358661	biolink:related_to	bolt://localhost:7687
urn:uuid:80b950db-520a-48a0-a797-cc089f6558db	356175	biolink:related_to	356364	biolink:related_to	bolt://localhost:7687
urn:uuid:40ba9ae1-2a3a-4bdf-aadc-a10c9e5d4c56	356364	biolink:related_to	356524	biolink:related_to	bolt://localhost:7687
urn:uuid:1e1bb7ed-ea62-43b0-a832-47a83c54c39e	356364	biolink:related_to	356175	biolink:related_to	bolt://localhost:7687
urn:uuid:1e0a4857-cfaa-411b-95ea-1416fb35eea3	356364	biolink:related_to	356402	biolink:related_to	bolt://localhost:7687
urn:uuid:6939e0f9-9fd5-4dcf-aa9b-d97325b74ceb	356176	biolink:related_to	356335	biolink:related_to	bolt://localhost:7687
urn:uuid:06ca7523-2043-4a80-9307-2b254263247e	356335	biolink:related_to	356505	biolink:related_to	bolt://localhost:7687
urn:uuid:3248b635-a4ee-49f7-858e-cbb233da8a4f	356335	biolink:related_to	356176	biolink:related_to	bolt://localhost:7687
urn:uuid:452ea239-f21f-403c-9a2e-3b1aacfa35d5	356335	biolink:related_to	358547	biolink:related_to	bolt://localhost:7687
urn:uuid:36040437-226c-4a43-bca6-ff155a65abac	356335	biolink:related_to	358550	biolink:related_to	bolt://localhost:7687
urn:uuid:757400f8-8149-419e-8f63-d165b0551d55	356335	biolink:related_to	358735	biolink:related_to	bolt://localhost:7687
